label,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,hand_type
P,0.2448348752876024,-0.11835494010662653,0.031957796909902345,0.037869661822899914,-0.05473492823243098,0.0021887863637264776,-0.365642964962163,-0.2841307517797433,0.013432543354558735,-0.44452613697579624,-0.06392959192790348,-0.04678161434258414,-0.21612647298494034,-0.5768480351952743,-0.1239431590295724,-0.06825715997647482,-0.4135561745687965,0.09087339044906187,-0.21390902802316458,-0.7660513107563549,-0.029800876727066675,-0.13515254130089538,-0.7661311632380212,-0.1640768055890244,-0.312136502692815,-1.048625064905961,-0.2801517526642431,0.023997587520463097,-0.4449840593792197,-0.10622681941109782,-0.11078977552057188,-0.7384959298995105,-0.22794665218808507,-0.02892681556093377,-1.000536727796762,0.016471954503558053,-0.24609441321881667,-1.1789209238715912,-0.19755073769342776,0.16072142547069335,-0.5659686666431836,-0.2520961933224912,0.11057039097138774,-0.6394638394450728,-0.04700417390956862,0.04285559145110127,-0.8546092463533143,-0.11995906285189598,0.05745028094733683,-0.7063786783682384,-0.12862453057442955,0.31032307558898486,-0.35606361912156004,-0.02596821077974522,0.10628787825609848,-0.5559525801810844,-0.21613918183878214,0.16144179910179976,-0.5198541267222824,-0.20360296220258667,0.2375089759168095,-0.8640965136538813,-0.20245115212054565,1.0
P,0.1149949754972975,0.04578704076607248,0.10723983479014335,-0.23976539021582993,0.05915504016169054,-0.11379340549496364,-0.06769443975270661,0.03452516804513256,-0.049899080795911495,-0.28716935439898283,-0.4878360866215765,-0.13164220063191395,-0.4949529388393039,-0.3643780406964041,-0.16862207416533193,-0.2807302622952566,-0.4421753479106755,0.19669400948238225,-0.11487761114582254,-0.6445322242319819,-0.20541146169689734,-0.3804269297085219,-1.0313674102699275,-0.04941947365066513,-0.2576630446868417,-0.9947139557284124,-0.17004180169698832,-0.1805237129169687,-0.5244417653752136,-0.020148062855500623,0.059001436637771,-0.7252720560412139,0.017316589065735195,0.15222648260094715,-0.8903315116232097,-0.1255769567055168,0.1771184847138167,-1.1361339033037572,-0.08976599279111014,-0.05094632022531885,-0.7298263447613269,-0.03610451099139368,0.3118656046195504,-0.8102792707890042,0.20640800643290153,0.212105988383138,-0.8042335860094123,0.08073148485811774,0.2872978497324283,-0.8263235633428847,-0.3372538593944483,0.223865800986161,-0.1311454183695145,-0.11841821211236714,0.32715920850615143,-0.49151447326859987,0.11252415077244428,0.42284792760085027,-0.6128619353280603,-0.08080128458396776,0.39307044241509476,-0.4250874270049639,-0.19071861980308544,1.0
P,0.10044371012130225,0.08379604848009033,-0.12474008725398013,-0.3371955027185738,-0.07835684963701163,0.02921172738628268,-0.39924641839444686,-0.26000548495196063,-0.14378139971788956,-0.16432351548749943,-0.18081240166000384,-0.5295271891710186,-0.2542142360544051,-0.48192422156234027,-0.10918717739362366,-0.12158712324356533,-0.47095491521180455,-0.042663833726789016,-0.31393831733410804,-0.7183063597057153,-0.09020309207458382,-0.06170421114042604,-0.7344522504352604,-0.3367039178026888,-0.272054306081585,-0.9251537139272783,-0.1250821684787494,-0.1740833984205453,-0.670321273354463,-0.16006855019204494,-0.07115355185206748,-0.8505914383651624,-0.41951598031152626,-0.31019726017508964,-0.6092974613886037,-0.16369312794603616,-0.05980324155976428,-0.874716659219559,-0.23340210054882382,0.2114548204130211,-0.422144722301196,-0.3018843800201502,-0.14270449668104146,-0.7337035011086542,-0.03880553321124503,-0.06842153187909875,-0.7499580539346935,-0.2600062408228083,-0.08410383102047211,-0.968355941394882,-0.14614151534453695,0.3174101699814871,-0.1786585212098386,-0.035928430795368976,0.12291379664343867,-0.47433578389706876,-0.04682917282140585,0.2307971223952816,-0.5519406408959823,-0.1800379076897099,0.23572040034943925,-0.9146766105015778,-0.12976406907175833,1.0
P,-0.05066868368774554,-0.20682237512763865,0.11756766953266184,-0.3304290934596473,-0.09926605364121593,-0.16173532419116757,-0.2476228417167549,-0.16266029687253003,-0.05499524157249691,-0.21412798301715072,-0.35954275943570735,-0.2719030870279656,-0.3874788395998154,-0.369703752224466,-0.2183435094208242,-0.04254338602811164,-0.7208662398168173,-0.11944992351703124,-0.22700167250349376,-0.7149329245254503,-0.07249572441808308,-0.30762410228857145,-0.8985526832463266,-0.2863770981339214,-0.23297483119552378,-0.9962947646275349,-0.455873793255829,-0.056190938020910845,-0.5662752477016939,-0.09528279909294617,-0.18177494786548823,-0.7903031693065683,-0.03246419135555828,0.07421316157302177,-0.920035926645318,-0.08094176647987086,-0.03154266337945713,-1.1215500285016102,-0.32062025687034573,-0.14876861689339158,-0.4578230384324475,0.11661885002810746,0.13623985808973127,-0.907415651148641,-0.03592405807452459,0.31671093979352727,-0.7301597270486668,-0.02979060069826349,0.060703954813884686,-0.6933362149160452,-0.22050546097126308,0.10594991163633549,-0.10645523024182513,-0.1438016251658103,0.2975437194313223,-0.8051871325124266,-0.1645194112876372,0.2735152045937003,-0.6517675636492453,-0.07435254873736506,0.3772633937362731,-0.8791371130611276,-0.1423261773389799,1.0
P,-0.1009696317417807,0.11897001775568478,-0.18517758064466608,-0.030743680301279178,-0.10185451952043303,-0.07811482583534204,-0.1368132206187085,-0.31885503159505807,-0.29035791141849787,-0.3100294736634429,-0.09444423108163028,-0.30245366236194626,-0.16584219813488435,-0.47293419214132065,-0.024303448503968733,-0.1367982344101199,-0.3801894968991217,-0.1888746145600672,-0.1245718929592045,-0.6203932106956576,-0.12576248448481026,-0.23711788088814373,-0.7790081651926135,0.05877180362482612,-0.29474093614242014,-0.8278434490442056,-0.14414426458121565,-0.10973410933543641,-0.4896388521724827,-0.3305110717724242,-0.0794932156042549,-0.6751417277425512,-0.38469565824721885,0.1446007666879545,-1.0583444384804082,-0.21053030062284298,0.09276099200279746,-1.1036272297455338,-0.20365531947301818,-0.0917939830500856,-0.44419576163504587,-0.10398270647045593,0.15430390205368238,-0.6534082656866915,0.08994176713705386,0.16313152739706013,-0.79949028935883,0.036201626650584295,0.3921511182723487,-1.0510964785921453,-0.16116584635167727,0.26581270529065815,-0.37791340465470613,-0.13629321573299735,0.07438132657466584,-0.5861404581533717,-0.20865057380214552,0.3601243843158504,-0.5721789155262014,-0.15592715840384438,0.3033430787665157,-0.5469248900665138,-0.0838527848430753,1.0
P,-0.02886672079663054,-0.09354836587337978,-0.1427927224556892,-0.13272688893426887,0.03591654279469265,-0.007494866987049167,-0.24957602028166892,-0.2683073046383003,0.10929853250616257,-0.1507869598519658,-0.3103421511336568,-0.04429483195307202,-0.14198288065771947,-0.7406959887277764,-0.10374741081227276,-0.11917925405605675,-0.43758059742533606,-0.1534975407216861,-0.23145726694590377,-0.46648613442131215,-0.09565669494419303,-0.032469887378528656,-0.7170915149598032,-0.203190037302987,-0.15540154469700582,-0.9439531994972883,-0.13586066040117473,-0.17531606720970427,-0.6347194299316326,0.053813102599934576,-0.036259765054883916,-0.7331784748281697,0.059383954668122574,0.15172614541007098,-0.7708900439323148,-0.19462551221015306,0.10658762255129106,-0.850583877900356,-0.09563305460439786,0.09405848836434087,-0.43806291161673533,0.07654036399114361,-0.025571783989576977,-0.6792349020933844,-0.11049451898181765,0.1455059103829765,-0.8362234917827642,-0.14980882470655155,0.3149916970658416,-0.959414698830794,-0.08401182026131156,-0.1409692648578317,-0.35968582550310046,-0.13644400655548983,0.19059214155073442,-0.5334045634743086,-0.17709106106890024,-0.07218092171938112,-0.40758546083587377,-0.3373603285264493,0.12876239130506204,-0.7377898473203177,-0.09125787699160551,1.0
P,0.14565272311702132,0.001985259262120722,0.07428518097513415,-0.1669300824903434,-0.10618180755612094,-0.1627946844493982,-0.22169615779864033,-0.1765555316378275,-0.11130267166176623,-0.06577855611351899,-0.40600064149410203,-0.2309062883056584,-0.2704431672163979,-0.36080987222083294,0.0553056546789672,-0.16813665427948343,-0.6738361603526811,-0.03962262202011829,-0.15969489583766613,-0.9785207865162352,-0.172013154371329,0.01925149227846093,-0.6680074364659154,0.17297282564329636,-0.14903565751742048,-0.8645600209804161,-0.01382768609107099,-0.003792967231884655,-0.532608846623159,-0.050615336099187155,0.1355754905489946,-0.6533509842361614,-0.13134329172495438,0.07362315953040396,-1.0107159454631007,-0.09748062706053266,-0.05782203528276604,-1.0996635973773583,-0.008444601427232197,0.09291123541786861,-0.3777455207767773,0.2174215454172776,0.06303616291466113,-0.7030887931586783,-0.23875820698144087,-0.013896120072451057,-0.8288870148786897,-0.031697683225783174,0.09355184876487842,-0.8200187036317567,0.2336351621958458,0.38098822847467273,-0.5758457970839476,-0.14048926456597216,0.24302775554656225,-0.5055533633464904,-0.31669994513048644,-0.06562252137530844,-0.7618601827829811,-0.2372090582565369,0.13413338656312113,-0.6451164505870836,0.018952689000073075,1.0
P,0.06000318857649292,0.058435331513397575,0.04483684910475472,-0.15997713665531912,-0.17266516481179495,-0.09659501655474698,-0.36813894282571924,-0.4149487210608306,-0.132017450374551,-0.023615078974327963,-0.41257533470735014,-0.2253368408148979,-0.25955410597702533,-0.5643327362297211,-0.033718850579855186,0.010981854735811085,-0.6302697374041615,-0.06384078716147694,-0.08973935635264102,-0.6596327133800445,0.01805917614139109,0.015788538086890264,-0.8014183909559325,-0.1876866927429075,-0.0644309893101447,-1.0361969349416185,-0.17985515262724916,0.03013115700123106,-0.6413811085907615,0.16201153243971134,0.24228116333468847,-0.5663516386449663,-0.13964551189660993,-0.062166662686542085,-0.76132108436745,-0.03702204629703146,0.23808782407038032,-0.852813258875283,-0.2945565326703165,0.04208399956685635,-0.5182394645559775,-0.17041457231752677,0.07983470674780346,-0.6049431764907918,-0.30985791760559334,0.3959212183159436,-0.5031470472210312,-0.19665723194203744,-0.1451273025415807,-0.5165239646786565,-0.3643478518663027,0.09714572847879425,-0.33411821013441373,-0.08139701599978108,0.15148559599926636,-0.34797679566217105,-0.33498121517086754,0.07153632401084584,-0.37256451604408347,-0.32753479506163524,0.010257683621365829,-0.43123135474884394,-0.17441516764396758,1.0
P,0.09033774573091832,0.1699165753072441,-0.07585437613958859,0.04386658826748879,-0.34483550075826774,-0.02592652533579065,-0.08197216011026776,-0.061492282282742144,-0.13048789149143378,-0.2380355697479679,-0.3725423260500077,-0.1566996624711599,0.02782867385363988,-0.33496343787563626,-0.20933096824741756,-0.08755598616229966,-0.37814517140737347,-0.02829596462583867,-0.03901260164422823,-0.9471399548342654,-0.05125687893055672,-0.09202837323270951,-0.8211117410535089,-0.08323614227145021,-0.1836804411491064,-1.1809523459670876,-0.03785296941038775,0.15462561876832284,-0.35059230854587387,0.12875524090499046,0.10039700202216467,-0.9458583803066537,0.04944788585896613,0.31947671859199017,-0.6757935110815823,-0.12238663695517496,0.2635730071064613,-0.7872308939361627,-0.15626880344530242,0.23549729416949278,-0.39604211315308924,0.09905230622593728,0.1895572165867532,-0.6017707895505042,-0.17880060491552058,0.26582432109055815,-0.7901580226386513,-0.23304739714259284,0.2846122680133461,-0.5621222325871629,-0.11520441060246109,0.3139987970598779,-0.4383320383882605,0.0802998770613933,0.3144920076423362,-0.5590345164659887,-0.1288299622778108,0.28565139124572664,-0.5638414544743483,0.0945724304777711,0.11756118161136575,-0.2908216444004109,-0.12118967624821472,1.0
P,0.030004796463595353,0.045071584553561854,0.1260121089209094,-0.13407922592003751,-0.2466493190626588,-0.11842727966508623,-0.1835387467447181,-0.339788213920947,-0.2141219416621976,0.15211198969692127,-0.2680078489901894,-0.41092917367613374,-0.09998093483908527,-0.47368065414436583,-0.17592723128539217,-0.22906763399279992,-0.2828280539512378,-0.030227219428831616,-0.09784255224399306,-0.9852374857842031,-0.10108045320265788,0.03100173036475343,-0.9546640667791989,-0.20425500570695598,-0.0029194629071492215,-1.0550578649391227,-0.40324282205415196,-0.0020531257723908347,-0.4356227750470071,-0.2533105008667486,0.20383250734931416,-0.48554617592667315,-0.08658359295114837,-0.03920377309667296,-0.5071109567376966,-0.010751505920769261,0.03090034859414774,-0.3574363383146854,0.07631242100296601,-0.030500612832092378,-0.23133334278838177,-0.18120831204573368,0.22983290848797933,-0.5164031029313505,-0.08497943743018307,0.2726039390168954,-0.36897337977429107,-0.07034841674697948,0.1244457853276997,-0.6768730504204055,-0.17554402840912034,0.06982112690897913,-0.3269684992408127,-0.14678096671096225,0.12496052598517382,-0.5022165382667024,0.005507745237605638,0.39348361475716265,-0.5280375461775673,-0.17081709412141663,0.18269000201884592,-0.4238799299600658,-0.10264050865630031,1.0
P,0.06735485536596397,0.03427510767792394,0.09892696471985626,-0.22132176039212717,-0.05461024809713271,0.00732435711867796,-0.222189804208734,-0.16540230655172855,-0.28327921324023,-0.06328356411669196,-0.30574123867361286,-0.2283286231720339,-0.09992022368685688,-0.30737621283193306,-0.4128814796820885,-0.11131943893375294,-0.6440891707683162,-0.08525387173957005,-0.04387951189514061,-0.8230104148276455,-0.17182823192708171,-0.02248704773627317,-0.9598487877170702,-0.024613973715507192,-0.014534836883367895,-1.082059506841133,-0.20446960580405182,0.01972909042635093,-0.6949986475751422,-0.24326668924431682,0.33655370975104804,-0.5857129997525978,-0.16711513988088578,0.014206516154386992,-0.4262425017953113,-0.16374084180218257,0.2450184911754073,-0.597963655653863,-0.30244831658854954,0.49318378936421226,-0.48877758702234053,-0.07176056209343178,0.17494110864788157,-0.4258275822207063,-0.2917936986665982,0.1120304006748866,-0.20194922431989312,0.0467963886586682,-0.005162932305980243,-0.23194577670748806,-0.048940983114955136,0.017177707892692656,-0.38397022723562924,0.0030796500155480383,0.18374387427770444,-0.39428124106837653,-0.012300151867906561,-0.10426250758776784,-0.2761792582606984,-0.11617332952414632,-0.12978741861462956,-0.40938628692392126,-0.09521796743596472,1.0
P,0.14212879912158516,0.025708803593567055,0.04577757403163853,-0.26293110757332216,0.12720006426488423,-0.13078943568759957,0.052198062774150386,-0.24066238359379988,-0.015661233949047698,0.05980259067231406,-0.13374196692624377,-0.17426193018196645,-0.0709816270940199,-0.45171416145252763,-0.2076452872375272,0.020726470898078046,-0.6611422409167254,0.02598219560600616,0.10942753160371474,-0.5610744273909527,-0.15461014773872747,0.14705632496777246,-0.887271499458367,-0.04192827792961762,-0.0015103265377614597,-0.9335741116574735,-0.19596808533660914,-0.025246429419593874,-0.2932516287743423,-0.05238781448834168,0.292050261578401,-0.7927676984237408,-0.3309484584466383,0.33752121749955083,-0.9546880462255892,0.034057858467993,0.18052465016028776,-1.0077761006769652,-0.16585233360631002,0.03222238481647942,-0.31597378961644706,-0.10217129684025084,0.014369604078366599,-0.2812134153862312,-0.05762359839752747,0.09636370658761971,-0.6136753421710726,-0.0073355855390329905,0.10646458766256314,-0.6499478227341422,-0.20757295896195746,0.14121312018674775,-0.27597903486038117,-0.2796960552360934,0.33943990099498833,-0.5195501933937463,-0.38134494870549457,0.20284623646582373,-0.11289467201012982,-0.0927442012906713,0.06385621718239744,-0.24695399814811136,-0.30553614598687395,1.0
P,-0.17172175647428406,-0.11038677406716454,-0.035745835291525536,0.10871691546963363,-0.21656538620679955,-0.2609949282181615,-0.02474522358235136,-0.15636398237292365,-0.2486678307880158,-0.17974649181878705,-0.15412077325639623,-0.14216180068543324,0.09838766350274743,-0.7031373147693939,-0.42896041325952106,0.10436633746694882,-0.6728055052377098,-0.09404736056370273,0.1185488391231164,-0.7128639931867427,-0.43817623896585606,-0.1265088680150977,-0.7517462151474336,-0.29446509628610873,-0.23781685388731083,-0.9012274395638886,-0.07851863488923277,0.06258259400847907,-0.42291666313620346,0.10586877967254375,0.3074516761806887,-0.43964226502366655,-0.04375842606298347,0.09553090820173903,-0.623835397150432,-0.3297689264064191,-0.013905733169379236,-0.49876488733609176,0.0332080960891836,0.12407611548515522,-0.38447689766314525,-0.11105390236408769,0.2975773706917347,-0.4553826805806883,-0.10098504034113967,0.08831452345099068,-0.37224379515088646,-0.46895761624385685,-0.12781528083689522,-0.5326465979768779,-0.18220146431331555,0.18078834772829389,-0.2272959096949941,-0.21484492007534517,0.062294079480094355,-0.5047544913582267,-0.17055790730668186,0.12193847759902217,-0.15692699713926817,-0.12114161716350313,0.34751635492551186,-0.3752401177766387,-0.32943249368590677,1.0
P,0.0788790408848494,-0.23215830978786353,0.12470382341997471,-0.18122445622115707,-0.0936233199012325,-0.07603081134836912,0.03436976826347568,-0.14314879270981717,-0.15566795712587037,-0.09423326802832804,-0.4972163740155283,-0.17237866733275922,0.0458140607440323,-0.37392726420324196,-0.27908021452444226,0.13756900752875534,-0.3935844329067838,-0.06912000110097308,-0.12246754289904921,-0.8635771438508082,-0.14465251255857667,0.0440798281006387,-0.9932519862118389,-0.056135542504642366,0.06063852464618925,-1.1671682661590304,-0.08475144522199321,0.2279782849985648,-0.488698706053216,-0.4352585789655875,0.05267379468057935,-0.5697516250760988,-0.2041694483901295,0.10800806890182746,-0.6461885455717404,-0.21755980607195147,0.18875602785792178,-0.4423817218744556,-0.03629824858894323,0.3070127768593495,-0.31000459932927715,-0.14719922081724815,0.1622429673924275,-0.32288267645779384,-0.25757610149234866,0.19250163905322296,-0.3335199439288488,-0.00468185687567188,0.052862141603438786,-0.12059014284661265,-0.26713186069816064,0.18875332016202692,-0.1689141692685009,-0.007665958803797987,0.15754158242666738,-0.30068261792282747,-0.3299498333660992,0.3595877177920961,-0.12082763214104311,-0.2902527601592466,0.366211865043131,-0.30213316512709376,-0.10860200267323913,1.0
P,0.07145912808966777,0.056476361115963034,0.03020252278666594,0.024723888060067756,-0.09463837014557513,-0.07933556248252054,-0.01839367302355477,-0.13056230754157033,-0.0856708630635521,0.08121386817791469,-0.6809620630325856,0.04955456691014518,0.3082392022326244,-0.6631406461514536,-0.0956448657555335,0.07669092269768282,-0.46556606826484237,-0.010800796842783247,0.21529369246552316,-1.029154367357209,-0.17613981494109016,0.12540094311588024,-0.9976164124591008,0.0753134922463547,0.1355002130363601,-0.9197301577825028,-0.12066440875499908,0.22643609140182536,-0.5400235183391662,-0.038183738667770875,-0.03857372020801603,-0.8408217852017261,-0.49592609085167105,0.00868713253320616,-0.7238693806743131,-0.18035505225900347,0.24328838231093464,-0.9160272286472881,-0.31445497487071505,-0.18017507073643851,-0.33227815792290794,-0.052173093833173936,0.20388777764629742,-0.5143552667108189,-0.21715970527826256,0.09587343568217349,-0.656490760098814,-0.27415042141436446,0.19015607079515862,-0.807249991365921,-0.45879459697445923,0.21540470714112642,0.03354918481906316,-0.1976179538219441,0.07085540663435466,-0.23569470036832918,-0.26940914402901994,0.06651004844756374,-0.40563408272854323,-0.25156427560662525,0.20231140137862968,-0.45036400495062023,-0.3486131944164893,1.0
P,0.1598528191016637,0.07746967456908406,0.05235144131998654,-0.078360129153801,-0.23808314412785175,-0.11276813353876519,0.23467792121473915,-0.20353072356465968,0.01276908262176453,0.06980806041412115,-0.393029186549973,-0.2072113396038694,0.15063928361071743,-0.6466495215150841,-0.09182379010005828,0.09307021365148267,-0.5107790841406658,-0.141720175552705,0.06984483216287687,-0.8384672716956556,-0.11178618274483099,0.2504475746003655,-0.9138841447331233,-0.05475019191418928,0.12574490422912638,-1.078221482844195,-0.10843530339702723,0.04440663013444406,-0.3545337074805109,-0.3343982923541979,0.2644980335788132,-0.5735472180327594,-0.076382450514577,0.13080816210728333,-1.1221204820176478,-0.15918644483823863,0.13596328106047484,-0.8047458060332832,-0.20978152505241277,0.077647283511357,-0.3407498722237763,-0.15473744152959812,0.28562570004537513,-0.4282304725875603,-0.021090331791339234,0.12476128136074299,-0.8557808488211532,-0.38297724341970196,0.03207377222860677,-0.7468709011694341,-0.33557793050087437,0.14193914102720992,-0.26466545902165173,-0.3068805156694987,0.08612982556374546,-0.33530072115608706,-0.18262548746060503,0.05972267685224329,-0.4020119077749911,-0.28696185571133453,0.1092647922264114,-0.4698554202714655,-0.13921668079875535,1.0
Q,-0.1701747706337797,-0.13772160057339786,-0.0641540877803205,-0.1624310227096119,0.13163099739568865,-0.02590889354027781,-0.3151457927481643,-0.24098033369356375,-0.14170047415406758,-0.23501507763008403,-0.06256177663638093,-0.007652961614071668,-0.45643927574903836,-0.26245367570124306,-0.2129026700585262,-0.43622685224845087,-0.446094135430105,-0.17597345335565062,-0.28647668102578266,-0.6282331225739647,-0.19069413284504244,-0.35769091070954934,-0.8918084112836155,-0.13057588783874038,-0.18878863039531762,-0.7827055761008451,-0.23983279817762565,-0.129050646684794,-0.6354024741104636,-0.1620601916902226,-0.17037462751765048,-0.6229298113401384,-0.2886667823482098,0.03458188868718408,-0.9670273706481816,-0.21610418518602606,0.04413370074982807,-0.9106063146207514,0.051245488220803936,-0.2657961414370851,-0.06675842117133007,-0.1762450455145151,0.23480187139093747,-0.5907089195741653,-0.15988517747544825,0.0879639069071658,-0.5459543177162066,-0.18787418913680098,-0.04328024812225799,-0.36804861582574444,-0.4240707731595391,0.17913373338303162,-0.19107618005390598,-0.1827985122513122,0.0202235313978113,-0.39632068661774583,-0.14903906523857674,0.168447533317848,-0.4201808140376146,-0.22510444229563836,-0.006095378311415212,-0.05227129375044673,-0.2924899283780583,1.0
Q,-0.033974605557306616,0.1405306772411565,0.12517069828439426,-0.12358207250953689,-0.04107740988638016,-0.14089786485041686,-0.33733421583986656,0.0272850001469242,-0.1488774805818838,-0.31547560609852143,-0.23161436276730032,-0.18715043240165316,-0.36531526565507805,-0.21161135039087575,-0.040101007926525295,-0.5019454796972745,-0.40238376045344987,-0.12838199317399446,-0.36500446105260653,-0.5430193007968505,-0.19749876607835556,-0.26379346359980543,-0.8004947272141805,-0.1306642892967898,-0.4723656147466543,-1.0802427030299155,-0.5567820794576767,-0.11503594352913243,-0.44322659345943766,-0.18905954334848585,-0.02218729406155147,-0.6353167063634682,-0.27696443637193763,-0.06538904726711797,-1.0079890400250586,-0.3413519149481472,-0.10850482651399447,-1.0082875435011354,-0.2510551024431623,0.09998139247925152,-0.5233893599262337,-0.15146230986764259,0.16570287884124474,-0.6107282056363204,-0.32742811367801516,0.21264047032913277,-0.39883852895357685,-0.1778542489666178,0.10583042189696115,-0.7469609782942446,-0.25479354269698196,0.22715147645241673,-0.10091781547626383,-0.12545518264505534,0.27839785371100667,-0.5634762647344381,-0.33885219931755006,0.30500270864886364,-0.3424843849008899,-0.2683414074450859,0.055534321903812925,-0.3468909777795456,-0.49978142113893465,1.0
Q,0.0811833751263831,0.07288812839006241,0.27034486724560663,-0.1415526624473711,-0.026575562960420848,-0.26371515952975677,-0.2522689234665422,-0.1473742617569453,-0.12712437363452492,-0.4266409107157321,-0.27507893921301907,-0.3710043280390148,-0.4357904961280473,-0.2878441364415612,-0.08018271456073517,-0.2457509870888438,-0.28888321598825345,-0.1846987905391639,-0.25087139954891235,-0.7174409633281891,-0.07275161996813213,-0.24392647522762514,-0.8477258386058334,-0.3098777032287759,-0.13269450026767074,-0.7763405991138419,-0.4235232953343294,0.1139461554021398,-0.2710641726223271,0.012792729607297798,-0.009554286119268798,-0.592654114121861,-0.04938702160663448,0.05937449887015121,-0.7654769721393554,-0.2208518329827871,0.13060427648954467,-1.1621572442753432,-0.31785276129619294,0.1374536875590944,-0.5660645682743051,0.025611712542850135,0.13382876726433351,-0.5361354351874673,-0.2091446905942061,-0.02706564283422508,-0.6581116347252286,-0.19889986806236773,0.3323477251295736,-0.6717514625460411,-0.011915567423240875,0.02780608987666139,-0.19544136645509225,-0.1992545441086499,0.16136449394758226,-0.33073033874274715,-0.25318235718702203,0.48803130539615935,-0.5042738350312814,-0.24192839637533797,0.1187622850041084,-0.40092451084935493,-0.24431156251608327,1.0
Q,-0.27145741818285846,0.019916244350087653,-0.13393858509768075,-0.13298764721860162,-0.03727363978952001,-0.10176317631865828,-0.11227419708878558,-0.10441635348196905,-0.004919995225686258,-0.16813891570230624,-0.2498532123795765,-0.02581426030937578,-0.4387905798148475,-0.348604841662489,-0.16734267832841027,-0.16919646664823912,-0.3545328214541692,-0.17543724195480734,-0.13040700473906547,-0.4309469018616401,-0.05171628556779239,-0.2027725537551154,-0.8026332236032893,-0.11079164970931815,-0.15807121912308456,-1.088978031208554,-0.018951083958221843,-0.022163413812997697,-0.49704351444226463,-0.1273588290370172,-0.0443220208137555,-0.5736196761742469,-0.11471049621824869,-0.03620043913038254,-0.6726320558777663,-0.2504975892909625,0.0885121895115352,-1.2630090382565382,-0.12517267377370495,0.059811973354544065,-0.4789286318978625,0.12979952970618786,-0.05728584022815501,-0.6831759739219029,-0.0384372704250678,-0.007758643785530636,-0.9794516253910198,0.12151122727422885,0.22069958670057896,-0.8786323843419558,-0.08955368401761449,0.1129965215991553,-0.37360433599191867,-0.19759349557689465,0.2504983359793742,-0.4075766720814314,-0.11559394896343579,0.13452026060528333,-0.7503328512185052,0.02041570351733188,0.31847656901523547,-0.6840391754933259,-0.16321197857579972,1.0
Q,0.10817075179248983,-0.08846391152543602,0.14905022935114903,-0.2712519362414536,-0.22444965791195862,-0.1299248356243528,-0.24765569001663826,-0.3152079259256283,0.04434161932207473,-0.4293970583031824,-0.2718705103518151,-0.0015892972729353305,-0.21163710197297328,-0.3542176526815261,-0.16917809343721193,-0.2405441366801524,-0.5937589197042998,0.10197191370640973,-0.30225529466891926,-0.9103902482365785,-0.18478448423280439,-0.28934128907193873,-0.9352119294263642,-0.17880060216281446,-0.33866201539284957,-0.974463271945997,-0.09826050847276091,0.2913807691819794,-0.4747632112653706,-0.02595134607088841,-0.05696669790267231,-0.6016893543239107,0.001421852010154545,0.18307821014148234,-0.911259184343641,-0.3642969277615467,-0.03193246449125739,-1.022251678360049,-0.061852298348578326,0.07586325427105328,-0.6079845216376443,-0.17919186745489632,0.20976046396632841,-0.592016634449937,-0.044402388069559436,-0.0634211124653698,-0.7441610141721898,-0.12725174731850894,0.3356606868267526,-0.6606370348870965,0.07640394619541443,0.2036991736991382,-0.16263488352316116,-0.04649407775701142,0.33942007904817306,-0.33775288339103215,0.04281340195063085,0.01375056909367478,-0.5088868344870127,0.09386723609718597,0.44487925609190215,-0.48737148441514133,-0.030305985356353732,1.0
Q,-0.05696252136964066,0.07871940701796155,0.008142684477926213,-0.09556861566493222,-0.1685681349741549,0.14618853230460682,-0.1868293516350219,-0.12966590591985355,-0.30009674956049676,-0.3124404645656944,-0.19569657465257895,-0.2155176321988629,-0.11900148112981934,-0.5881703198666954,-0.3176038672833822,-0.038571678696030606,-0.35991663472562724,0.07012385980257017,-0.07439895462517679,-0.8025376570255933,-0.16702050380390798,-0.40840036247391603,-0.8922627267771466,0.014348092811652363,-0.1081243350683638,-1.0705517954379467,-0.25449287466029025,-0.03448983484381485,-0.7037704522716353,-0.11928700728977493,-0.25012135656591417,-0.7141649127916772,0.07170603874547059,-0.18973606502187718,-0.8881479655012025,-0.16668502521962889,-0.13992932565848834,-1.034649864017458,-0.14015058991407758,0.03720953550423281,-0.6357780655627471,0.07405263470447218,-0.05675580086195038,-0.5981433225537084,-0.070022496728717,-0.037288143173975254,-0.8402729179522804,-0.1660252215509181,0.22161858918132732,-1.200277544495,0.1405740883891831,0.02278902420775454,-0.42655320276838016,0.14508069655675107,0.17771546737438398,-0.6540492299989926,0.022351215510185055,0.0871270991174726,-0.5264331379845879,0.05329924603392293,0.2540887797887728,-0.6012876047699177,-0.047362377534618125,1.0
